user_id,artist_id,rating
1,1000125,87.91823811519299
5,1000125,87.91823811519299
10,1000125,87.91823811519299
21,1000125,87.91823811519299
51,1000125,87.91823811519299
63,1000125,87.91823811519299
67,1000125,87.91823811519299
71,1000125,87.91823811519299
80,1000125,87.91823811519299
97,1000125,87.91823811519299
106,1000125,87.91823811519299
119,1000125,87.91823811519299
121,1000125,87.91823811519299
130,1000125,87.91823811519299
134,1000125,87.91823811519299
143,1000125,87.91823811519299
168,1000125,87.91823811519299
199,1000125,87.91823811519299
203,1000125,87.91823811519299
220,1000125,87.91823811519299
228,1000125,87.91823811519299
232,1000125,87.91823811519299
245,1000125,87.91823811519299
252,1000125,87.91823811519299
255,1000125,87.91823811519299
264,1000125,87.91823811519299
270,1000125,87.91823811519299
272,1000125,87.91823811519299
274,1000125,87.91823811519299
279,1000125,87.91823811519299
288,1000125,87.91823811519299
299,1000125,87.91823811519299
302,1000125,87.91823811519299
312,1000125,87.91823811519299
313,1000125,87.91823811519299
315,1000125,87.91823811519299
341,1000125,87.91823811519299
346,1000125,87.91823811519299
363,1000125,87.91823811519299
375,1000125,87.91823811519299
389,1000125,87.91823811519299
393,1000125,87.91823811519299
413,1000125,87.91823811519299
416,1000125,87.91823811519299
436,1000125,87.91823811519299
495,1000125,87.91823811519299
498,1000125,87.91823811519299
507,1000125,87.91823811519299
515,1000125,87.91823811519299
531,1000125,87.91823811519299
536,1000125,87.91823811519299
557,1000125,87.91823811519299
562,1000125,87.91823811519299
565,1000125,87.91823811519299
567,1000125,87.91823811519299
572,1000125,87.91823811519299
578,1000125,87.91823811519299
588,1000125,87.91823811519299
609,1000125,87.91823811519299
623,1000125,87.91823811519299
626,1000125,87.91823811519299
644,1000125,87.91823811519299
650,1000125,87.91823811519299
658,1000125,87.91823811519299
672,1000125,87.91823811519299
718,1000125,87.91823811519299
723,1000125,87.91823811519299
737,1000125,87.91823811519299
740,1000125,87.91823811519299
749,1000125,87.91823811519299
757,1000125,87.91823811519299
758,1000125,87.91823811519299
759,1000125,87.91823811519299
763,1000125,87.91823811519299
775,1000125,87.91823811519299
816,1000125,87.91823811519299
833,1000125,87.91823811519299
841,1000125,87.91823811519299
852,1000125,87.91823811519299
866,1000125,87.91823811519299
884,1000125,87.91823811519299
885,1000125,87.91823811519299
934,1000125,87.91823811519299
943,1000125,87.91823811519299
952,1000125,87.91823811519299
963,1000125,87.91823811519299
991,1000125,87.91823811519299
1007,1000125,87.91823811519299
1066,1000125,87.91823811519299
1081,1000125,87.91823811519299
1099,1000125,87.91823811519299
1105,1000125,87.91823811519299
1110,1000125,87.91823811519299
1120,1000125,87.91823811519299
1123,1000125,87.91823811519299
1133,1000125,87.91823811519299
1136,1000125,87.91823811519299
1139,1000125,87.91823811519299
1142,1000125,87.91823811519299
1173,1000125,87.91823811519299
1174,1000125,87.91823811519299
1209,1000125,87.91823811519299
1219,1000125,87.91823811519299
1237,1000125,87.91823811519299
1247,1000125,87.91823811519299
1251,1000125,87.91823811519299
1255,1000125,87.91823811519299
1259,1000125,87.91823811519299
1267,1000125,87.91823811519299
1293,1000125,87.91823811519299
1321,1000125,87.91823811519299
1328,1000125,87.91823811519299
1346,1000125,87.91823811519299
1347,1000125,87.91823811519299
1362,1000125,87.91823811519299
1368,1000125,87.91823811519299
1373,1000125,87.91823811519299
1388,1000125,87.91823811519299
1389,1000125,87.91823811519299
1391,1000125,87.91823811519299
1413,1000125,87.91823811519299
1439,1000125,87.91823811519299
1444,1000125,87.91823811519299
1449,1000125,87.91823811519299
1452,1000125,87.91823811519299
1453,1000125,87.91823811519299
1458,1000125,87.91823811519299
1477,1000125,87.91823811519299
1504,1000125,87.91823811519299
1511,1000125,87.91823811519299
1532,1000125,87.91823811519299
1535,1000125,87.91823811519299
1559,1000125,87.91823811519299
1572,1000125,87.91823811519299
1577,1000125,87.91823811519299
1579,1000125,87.91823811519299
1592,1000125,87.91823811519299
1610,1000125,87.91823811519299
1626,1000125,87.91823811519299
1630,1000125,87.91823811519299
1632,1000125,87.91823811519299
1641,1000125,87.91823811519299
1669,1000125,87.91823811519299
1689,1000125,87.91823811519299
1691,1000125,87.91823811519299
1701,1000125,87.91823811519299
1708,1000125,87.91823811519299
1712,1000125,87.91823811519299
1723,1000125,87.91823811519299
1743,1000125,87.91823811519299
1760,1000125,87.91823811519299
1763,1000125,87.91823811519299
1791,1000125,87.91823811519299
1800,1000125,87.91823811519299
1818,1000125,87.91823811519299
1877,1000125,87.91823811519299
1887,1000125,87.91823811519299
1889,1000125,87.91823811519299
1890,1000125,87.91823811519299
1893,1000125,87.91823811519299
1896,1000125,87.91823811519299
1912,1000125,87.91823811519299
1915,1000125,87.91823811519299
1944,1000125,87.91823811519299
1950,1000125,87.91823811519299
1959,1000125,87.91823811519299
1970,1000125,87.91823811519299
1972,1000125,87.91823811519299
1996,1000125,87.91823811519299
2014,1000125,87.91823811519299
2034,1000125,87.91823811519299
2036,1000125,87.91823811519299
2053,1000125,87.91823811519299
2065,1000125,87.91823811519299
2069,1000125,87.91823811519299
2085,1000125,87.91823811519299
2102,1000125,87.91823811519299
2103,1000125,87.91823811519299
2139,1000125,87.91823811519299
2150,1000125,87.91823811519299
2170,1000125,87.91823811519299
2181,1000125,87.91823811519299
2201,1000125,87.91823811519299
2210,1000125,87.91823811519299
2218,1000125,87.91823811519299
2220,1000125,87.91823811519299
2238,1000125,87.91823811519299
2251,1000125,87.91823811519299
2287,1000125,87.91823811519299
2290,1000125,87.91823811519299
2297,1000125,87.91823811519299
2311,1000125,87.91823811519299
2325,1000125,87.91823811519299
2326,1000125,87.91823811519299
2327,1000125,87.91823811519299
2336,1000125,87.91823811519299
2339,1000125,87.91823811519299
2358,1000125,87.91823811519299
2377,1000125,87.91823811519299
2403,1000125,87.91823811519299
2413,1000125,87.91823811519299
2447,1000125,87.91823811519299
2486,1000125,87.91823811519299
2488,1000125,87.91823811519299
2519,1000125,87.91823811519299
2530,1000125,87.91823811519299
2531,1000125,87.91823811519299
2547,1000125,87.91823811519299
2557,1000125,87.91823811519299
2565,1000125,87.91823811519299
2608,1000125,87.91823811519299
2620,1000125,87.91823811519299
2636,1000125,87.91823811519299
2674,1000125,87.91823811519299
2682,1000125,87.91823811519299
2686,1000125,87.91823811519299
2693,1000125,87.91823811519299
2718,1000125,87.91823811519299
2737,1000125,87.91823811519299
2747,1000125,87.91823811519299
2752,1000125,87.91823811519299
2757,1000125,87.91823811519299
2786,1000125,87.91823811519299
2792,1000125,87.91823811519299
2798,1000125,87.91823811519299
2806,1000125,87.91823811519299
2809,1000125,87.91823811519299
2822,1000125,87.91823811519299
2836,1000125,87.91823811519299
2868,1000125,87.91823811519299
2870,1000125,87.91823811519299
2878,1000125,87.91823811519299
2888,1000125,87.91823811519299
2902,1000125,87.91823811519299
2910,1000125,87.91823811519299
2969,1000125,87.91823811519299
2979,1000125,87.91823811519299
2985,1000125,87.91823811519299
2988,1000125,87.91823811519299
3006,1000125,87.91823811519299
3010,1000125,87.91823811519299
3019,1000125,87.91823811519299
3024,1000125,87.91823811519299
3027,1000125,87.91823811519299
3029,1000125,87.91823811519299
3030,1000125,87.91823811519299
3065,1000125,87.91823811519299
3068,1000125,87.91823811519299
3072,1000125,87.91823811519299
3077,1000125,87.91823811519299
3093,1000125,87.91823811519299
3094,1000125,87.91823811519299
3106,1000125,87.91823811519299
3112,1000125,87.91823811519299
3121,1000125,87.91823811519299
3126,1000125,87.91823811519299
3134,1000125,87.91823811519299
3150,1000125,87.91823811519299
3176,1000125,87.91823811519299
3206,1000125,87.91823811519299
3215,1000125,87.91823811519299
3226,1000125,87.91823811519299
3228,1000125,87.91823811519299
3233,1000125,87.91823811519299
3249,1000125,87.91823811519299
3251,1000125,87.91823811519299
3263,1000125,87.91823811519299
3266,1000125,87.91823811519299
3278,1000125,87.91823811519299
3291,1000125,87.91823811519299
3299,1000125,87.91823811519299
3304,1000125,87.91823811519299
3319,1000125,87.91823811519299
3323,1000125,87.91823811519299
3354,1000125,87.91823811519299
3355,1000125,87.91823811519299
3359,1000125,87.91823811519299
3368,1000125,87.91823811519299
3373,1000125,87.91823811519299
3389,1000125,87.91823811519299
3428,1000125,87.91823811519299
3447,1000125,87.91823811519299
3469,1000125,87.91823811519299
3482,1000125,87.91823811519299
3483,1000125,87.91823811519299
3484,1000125,87.91823811519299
3493,1000125,87.91823811519299
3503,1000125,87.91823811519299
3516,1000125,87.91823811519299
3544,1000125,87.91823811519299
3551,1000125,87.91823811519299
3554,1000125,87.91823811519299
3619,1000125,87.91823811519299
3632,1000125,87.91823811519299
3637,1000125,87.91823811519299
3674,1000125,87.91823811519299
3690,1000125,87.91823811519299
3693,1000125,87.91823811519299
3701,1000125,87.91823811519299
3712,1000125,87.91823811519299
3716,1000125,87.91823811519299
3721,1000125,87.91823811519299
3738,1000125,87.91823811519299
3740,1000125,87.91823811519299
3742,1000125,87.91823811519299
3778,1000125,87.91823811519299
3780,1000125,87.91823811519299
3794,1000125,87.91823811519299
3807,1000125,87.91823811519299
3831,1000125,87.91823811519299
3842,1000125,87.91823811519299
3847,1000125,87.91823811519299
3865,1000125,87.91823811519299
3872,1000125,87.91823811519299
3875,1000125,87.91823811519299
3881,1000125,87.91823811519299
3901,1000125,87.91823811519299
3908,1000125,87.91823811519299
3917,1000125,87.91823811519299
3922,1000125,87.91823811519299
3940,1000125,87.91823811519299
3951,1000125,87.91823811519299
3967,1000125,87.91823811519299
3978,1000125,87.91823811519299
3985,1000125,87.91823811519299
3993,1000125,87.91823811519299
4002,1000125,87.91823811519299
4040,1000125,87.91823811519299
4044,1000125,87.91823811519299
4046,1000125,87.91823811519299
4051,1000125,87.91823811519299
4053,1000125,87.91823811519299
4067,1000125,87.91823811519299
4082,1000125,87.91823811519299
4096,1000125,87.91823811519299
4100,1000125,87.91823811519299
4103,1000125,87.91823811519299
4105,1000125,87.91823811519299
4106,1000125,87.91823811519299
4143,1000125,87.91823811519299
4144,1000125,87.91823811519299
4178,1000125,87.91823811519299
4191,1000125,87.91823811519299
4197,1000125,87.91823811519299
4201,1000125,87.91823811519299
4206,1000125,87.91823811519299
4212,1000125,87.91823811519299
4213,1000125,87.91823811519299
4232,1000125,87.91823811519299
4271,1000125,87.91823811519299
4283,1000125,87.91823811519299
4288,1000125,87.91823811519299
4297,1000125,87.91823811519299
4301,1000125,87.91823811519299
4315,1000125,87.91823811519299
4318,1000125,87.91823811519299
4319,1000125,87.91823811519299
4328,1000125,87.91823811519299
4338,1000125,87.91823811519299
4362,1000125,87.91823811519299
4379,1000125,87.91823811519299
4390,1000125,87.91823811519299
4392,1000125,87.91823811519299
4396,1000125,87.91823811519299
4398,1000125,87.91823811519299
4400,1000125,87.91823811519299
4404,1000125,87.91823811519299
4442,1000125,87.91823811519299
4454,1000125,87.91823811519299
4474,1000125,87.91823811519299
4481,1000125,87.91823811519299
4507,1000125,87.91823811519299
4543,1000125,87.91823811519299
4548,1000125,87.91823811519299
4555,1000125,87.91823811519299
4559,1000125,87.91823811519299
4575,1000125,87.91823811519299
4591,1000125,87.91823811519299
4602,1000125,87.91823811519299
4629,1000125,87.91823811519299
4673,1000125,87.91823811519299
4689,1000125,87.91823811519299
4691,1000125,87.91823811519299
4704,1000125,87.91823811519299
4706,1000125,87.91823811519299
4710,1000125,87.91823811519299
4712,1000125,87.91823811519299
4717,1000125,87.91823811519299
4721,1000125,87.91823811519299
4727,1000125,87.91823811519299
4757,1000125,87.91823811519299
4760,1000125,87.91823811519299
4767,1000125,87.91823811519299
4773,1000125,87.91823811519299
4805,1000125,87.91823811519299
4806,1000125,87.91823811519299
4830,1000125,87.91823811519299
4831,1000125,87.91823811519299
4842,1000125,87.91823811519299
4851,1000125,87.91823811519299
4860,1000125,87.91823811519299
4861,1000125,87.91823811519299
4873,1000125,87.91823811519299
4876,1000125,87.91823811519299
4889,1000125,87.91823811519299
4901,1000125,87.91823811519299
4905,1000125,87.91823811519299
4927,1000125,87.91823811519299
4928,1000125,87.91823811519299
4934,1000125,87.91823811519299
4948,1000125,87.91823811519299
4965,1000125,87.91823811519299
4977,1000125,87.91823811519299
4998,1000125,87.91823811519299
5001,1000125,87.91823811519299
5014,1000125,87.91823811519299
5015,1000125,87.91823811519299
5016,1000125,87.91823811519299
5048,1000125,87.91823811519299
5053,1000125,87.91823811519299
5082,1000125,87.91823811519299
5092,1000125,87.91823811519299
5102,1000125,87.91823811519299
5112,1000125,87.91823811519299
5125,1000125,87.91823811519299
5142,1000125,87.91823811519299
5145,1000125,87.91823811519299
5155,1000125,87.91823811519299
5160,1000125,87.91823811519299
5180,1000125,87.91823811519299
5183,1000125,87.91823811519299
5191,1000125,87.91823811519299
5199,1000125,87.91823811519299
5225,1000125,87.91823811519299
5237,1000125,87.91823811519299
5274,1000125,87.91823811519299
5280,1000125,87.91823811519299
5282,1000125,87.91823811519299
5285,1000125,87.91823811519299
5293,1000125,87.91823811519299
5317,1000125,87.91823811519299
5332,1000125,87.91823811519299
5377,1000125,87.91823811519299
5381,1000125,87.91823811519299
5393,1000125,87.91823811519299
5402,1000125,87.91823811519299
5413,1000125,87.91823811519299
5418,1000125,87.91823811519299
5433,1000125,87.91823811519299
5439,1000125,87.91823811519299
5443,1000125,87.91823811519299
5456,1000125,87.91823811519299
5457,1000125,87.91823811519299
5467,1000125,87.91823811519299
5476,1000125,87.91823811519299
5512,1000125,87.91823811519299
