user_id,artist_id,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
1,1000125,19.959544159544162,29.079059829059826,15.431766381766382,12.807977207977208,9.952564102564102,16.101424501424503,10.102279202279203,12.86111111111111,7.335612535612535,13.315242165242164
1,1006373,19.959544159544162,29.079059829059826,15.431766381766382,12.807977207977208,9.952564102564102,16.101424501424503,10.102279202279203,12.86111111111111,7.335612535612535,13.315242165242164
1,1006978,19.959544159544162,29.079059829059826,15.431766381766382,12.807977207977208,9.952564102564102,16.101424501424503,10.102279202279203,12.86111111111111,7.335612535612535,13.315242165242164
1,1007035,19.959544159544162,29.079059829059826,15.431766381766382,12.807977207977208,9.952564102564102,16.101424501424503,10.102279202279203,12.86111111111111,7.335612535612535,13.315242165242164
1,1007098,19.959544159544162,29.079059829059826,15.431766381766382,12.807977207977208,9.952564102564102,16.101424501424503,10.102279202279203,12.86111111111111,7.335612535612535,13.315242165242164
1,1007723,19.959544159544162,29.079059829059826,15.431766381766382,12.807977207977208,9.952564102564102,16.101424501424503,10.102279202279203,12.86111111111111,7.335612535612535,13.315242165242164
1,1008659,19.959544159544162,29.079059829059826,15.431766381766382,12.807977207977208,9.952564102564102,16.101424501424503,10.102279202279203,12.86111111111111,7.335612535612535,13.315242165242164
1,1008916,19.959544159544162,29.079059829059826,15.431766381766382,12.807977207977208,9.952564102564102,16.101424501424503,10.102279202279203,12.86111111111111,7.335612535612535,13.315242165242164
5,1000125,25.056521739130435,23.39782608695652,11.834782608695653,15.826086956521738,9.169565217391304,15.032608695652174,16.630434782608695,13.165217391304347,6.643478260869565,12.023913043478261
5,1007723,25.056521739130435,23.39782608695652,11.834782608695653,15.826086956521738,9.169565217391304,15.032608695652174,16.630434782608695,13.165217391304347,6.643478260869565,12.023913043478261
5,1000026,25.056521739130435,23.39782608695652,11.834782608695653,15.826086956521738,9.169565217391304,15.032608695652174,16.630434782608695,13.165217391304347,6.643478260869565,12.023913043478261
5,1002404,25.056521739130435,23.39782608695652,11.834782608695653,15.826086956521738,9.169565217391304,15.032608695652174,16.630434782608695,13.165217391304347,6.643478260869565,12.023913043478261
5,1003454,25.056521739130435,23.39782608695652,11.834782608695653,15.826086956521738,9.169565217391304,15.032608695652174,16.630434782608695,13.165217391304347,6.643478260869565,12.023913043478261
5,1004095,25.056521739130435,23.39782608695652,11.834782608695653,15.826086956521738,9.169565217391304,15.032608695652174,16.630434782608695,13.165217391304347,6.643478260869565,12.023913043478261
5,1006389,25.056521739130435,23.39782608695652,11.834782608695653,15.826086956521738,9.169565217391304,15.032608695652174,16.630434782608695,13.165217391304347,6.643478260869565,12.023913043478261
10,1000125,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1006978,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1007098,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1007723,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1006316,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1002815,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1008451,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1003454,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1006078,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1007610,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1008023,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1003794,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1005409,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1005637,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1006748,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1006831,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1008330,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1000286,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1000398,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1000454,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1000905,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1001123,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1001236,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1001649,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1001925,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1002434,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1002960,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1003522,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1003899,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1004121,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1004468,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1004976,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1005017,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1005290,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1005605,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1005854,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1005938,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1006055,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1006175,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1006242,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1006971,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1007340,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1007434,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1008037,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
10,1008492,15.089450647043899,14.363898756660745,6.5083932448053226,8.435235346358793,4.994609729623051,8.021306281541628,9.149749781499338,7.542598113845894,4.433569102596634,8.59408427077166
21,1000125,35.331944444444446,43.791666666666664,23.051388888888887,19.854166666666668,16.88888888888889,26.98472222222222,17.3625,20.718055555555555,11.7125,21.8875
21,1007723,35.331944444444446,43.791666666666664,23.051388888888887,19.854166666666668,16.88888888888889,26.98472222222222,17.3625,20.718055555555555,11.7125,21.8875
21,1004095,35.331944444444446,43.791666666666664,23.051388888888887,19.854166666666668,16.88888888888889,26.98472222222222,17.3625,20.718055555555555,11.7125,21.8875
21,1002960,35.331944444444446,43.791666666666664,23.051388888888887,19.854166666666668,16.88888888888889,26.98472222222222,17.3625,20.718055555555555,11.7125,21.8875
51,1000125,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1007723,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1006316,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1008451,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1007610,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1005637,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1006748,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1000454,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1000905,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1002434,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1004468,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1005017,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
51,1005290,21.95384231536926,20.7562375249501,10.349717232202263,11.749126746506986,7.844685628742515,13.639554224883566,12.170409181636728,11.46760645375915,6.185503992015969,12.641425482368597
